t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19 
16.6436,-4.494678828826028,-6.1974171342682425,3.185198494028335,0.6013828573232599,0.1753357388827847,0.778900873045776,-0.03000787659007471,-6.125053381768171,0.8591222714706918,-3.767360599995863,-2.5233212539865026,-2.5601142516042046,0.18573780709379611,30.431929974061884,-7.702456065768759,-17.66861152567564,0.15527372868222086,-0.20272990064232607,-0.030698724191010326,6.878146821488474,6.8792595831155285,6.8791527653018925,6.879083760297332,0.00020994314610688224,5.941529163449185e-06,0.04496973414342167,0.00047411305095959247,1.073111443156007e-05,0.04499891464560736,0.0006864926201463991,1.523905945855544e-05,0.04499704264964348,0.0008757846815385719,1.972025687673745e-05,0.03560131474641924,0.001033513593198503,2.2142071271375773e-05,0.04482413523377156,0.0011714126575308856,2.3442430249903386e-05,0.04499465239772442,0.001300373529449812,2.4667717067059786e-05,0.04499864553396281,0.0014127534772640476,2.4479654292149134e-05,0.04497181426474209,0.0015183757187537845,2.3754560430606717e-05,0.045012751443235376,0.0016327427127705181,2.6077304857334558e-05,0.04500024973081932,0.0017483897725134021,2.8831556625269764e-05,0.03558967870572426,0.0018536478809242003,3.0329471507220394e-05,0.04482498561106014,0.0019498279925592571,3.092791498603234e-05,0.0449962945252428,0.002040933177919472,3.117901387234777e-05,0.045001218780636724,0.002119439190020232,2.97679642393014e-05,0.04497245932719703,0.002194359440344084,2.8068071619140604e-05,0.04930017292988361,0.0038706525793067055,4.945056923190187e-05,0.04516490357397648,0.2488641797401772,0.20789150096982734,0.08999988764836393,0.9401981583430976,0.0017726550801914383,0.08846959958935721,0.9566306096625706,7.955151896147538e-05,0.045113626562281656
16.6657,-4.6231444028831,-6.180301145272752,3.097159996851413,0.6280085745298033,0.15912362025096521,0.7616647936491401,-0.011943657569024378,-5.449726110789868,0.6881939524597236,-4.159451907178169,-2.519875511848723,-2.5646131128549756,0.18505655928440312,31.191389431763344,-6.40295471473937,-15.57160580530129,-0.07516202880627076,0.06851154353479386,-0.08841523344147044,6.876404577456608,6.879259379050496,6.8790673571539385,6.879218673497061,0.00020406922837965931,5.873917727222946e-06,0.044970473931123724,0.00046346047499548686,1.0652575964105618e-05,0.04499892362516019,0.0006713813245850379,1.5111295561361123e-05,0.04499711176229117,0.0008562508151715784,1.9533866366993524e-05,0.03918900945533045,0.0010115829710814579,2.193062211704512e-05,0.04481049793411792,0.0011481883442259176,2.3224313304967937e-05,0.04499476499871574,0.0012759495494594265,2.442397999038534e-05,0.0449985520530549,0.0013884709022697272,2.4282574994320466e-05,0.0449725430847182,0.0014948081630557933,2.3567555697991288e-05,0.045012625473418534,0.0016069292558178612,2.5813456952656854e-05,0.04500030736191161,0.0017198931929893564,2.849657952404563e-05,0.03918472402255723,0.0018237066982278978,2.9941182696302456e-05,0.04481132718007895,0.0019193221622020036,3.050583035725348e-05,0.0449963681876609,0.0020102032314961507,3.072994642332126e-05,0.04500097415436911,0.0020899805396515335,2.9458650368698364e-05,0.04497317633890061,0.0021665043317470553,2.7855108597028756e-05,0.049237333875908375,0.0038219960533789005,4.86565259278052e-05,0.04515994611982041,0.165499241971534,0.08336493776864318,0.08999924913269192,0.9382887688977025,0.001909389445395001,0.08867764571665444,0.9565523771755521,7.823248701860334e-05,0.04511017236756965
16.6879,-4.736428430721599,-6.16665976202204,3.0009347363474905,0.6536433092687146,0.1426520994694334,0.7432054599900505,0.006119803426019727,-4.757545367704297,0.5461033937147423,-4.505007711959761,-2.5215434628409272,-2.563092745472253,0.18309450106582054,31.748265142199376,-5.068498198225464,-13.433587236934997,-0.7104164883295678,0.7090130081129985,-0.23004005188491028,6.871903829070997,6.879259012613414,6.8787772421946,6.8792434204162705,0.00019826254477493704,5.806683604722256e-06,0.04497116130889949,0.00045288284517308564,1.0577629822401237e-05,0.04499892969507284,0.0006563902453695233,1.499107921551465e-05,0.044997168202624144,0.0008369020691552612,1.9348746016317123e-05,0.041551365854147676,0.0009898531127266632,2.172985835479466e-05,0.04479489510342718,0.0011251683232808278,2.3020020945089806e-05,0.04499485721200398,0.0012517512651203512,2.4198284339075252e-05,0.04499846817811107,0.0013643664445860478,2.4104457683679633e-05,0.04497322146571538,0.0014714059621820474,2.3402200873745928e-05,0.04501250498943237,0.0015813471223788864,2.558213343897487e-05,0.04500035387719037,0.0016917033417732051,2.8189851216151165e-05,0.041550362289847854,0.0017941133920221025,2.9593306205795457e-05,0.04479570633792835,0.0018891913514029026,3.0130810799101054e-05,0.044996426829062526,0.0019798659580064866,3.0337273489663876e-05,0.04500076848993014,0.0020607914246638806,2.918911498765299e-05,0.04497384540158862,0.002138834591278528,2.7669740468527452e-05,0.04918307140272712,0.003774014218992723,4.798183438617784e-05,0.045155811414685706,0.12430391766958371,0.04119532430195032,0.0899968942610901,0.9362226792268842,0.002066089670818398,0.08886805692568803,0.9564752660157233,7.711115982879202e-05,0.04510727812978766
16.7101,-4.834206642712065,-6.155844418551024,2.897566300226515,0.6781783137372961,0.1258591491083752,0.7236279812071098,0.024232190905414144,-4.053006770413507,0.4336262994560642,-4.8031178816368305,-2.5373086025718123,-2.5473587509387094,0.17798958919899002,32.04375430781246,-3.667487034370056,-11.288332205402563,-8.671738474661222,8.650717746060518,-1.9218220598194005,6.816783904921497,6.879258412636571,6.876384198072271,6.879251640391057,0.00019252270583234785,5.739838942589215e-06,0.04497178816664303,0.0004423764044264746,1.0506440746611009e-05,0.04499893275422288,0.0006415118364381919,1.4878408931331367e-05,0.04499721252099318,0.0008177356288208739,1.9166440334387147e-05,0.042790000138638706,0.0009683134668665966,2.1539645860066527e-05,0.04477677944141569,0.0011023383173578772,2.2830005922950505e-05,0.044994929529809956,0.0012277603570641615,2.3990908056189838e-05,0.04499839257500371,0.0013404208530856097,2.3945591500437872e-05,0.044973841252457826,0.001448146376271228,2.325958591081948e-05,0.0450123913912672,0.001555964110092738,2.5383012286148204e-05,0.04500038994459302,0.0016637907390363066,2.7912602736898488e-05,0.04279009236631382,0.001764829032166399,2.9284359855703558e-05,0.04477757554400131,0.001859390141972198,2.9801209430704602e-05,0.044996470574802425,0.001949868894675296,2.9997063331190618e-05,0.04500059512070009,0.0020318333259221224,2.8958098741758283e-05,0.04497445814406288,0.0021113215696724284,2.7513021606099677e-05,0.049137559116772235,0.0037265929758354575,4.742124315726529e-05,0.04515243822915125,0.09984956695042914,0.02445435071915456,0.08999116889017811,0.9339743197637148,0.002248359463169262,0.08904216917592078,0.9563990827453687,7.618327035470424e-05,0.04510491355630099
16.7323,-4.916269304534124,-6.147184446090069,2.7881122509890948,0.7009518437772723,0.10785145332674786,0.7036822274126068,0.04309177613652807,-3.3419108534920787,0.35223961079121585,-5.053621828927344,-2.729746659695432,-2.3553871733085687,0.13534165828991052,31.699017079495025,-2.1475637054610157,-9.196947302707592,10.217933789509711,-10.224405859262081,-14.67075582511339,6.6640868780452145,6.879257445278177,6.5956201491558675,6.87925527997676,0.00018684931568085762,5.673390151490214e-06,0.04497234899462457,0.0004319372902129325,1.0439114213542173e-05,0.044998932715432115,0.0006267386302607369,1.4773206177455013e-05,0.04499724521811243,0.0007987456423929083,1.8989986427965634e-05,0.043466791631628234,0.0009469535828561836,2.1359884010413018e-05,0.04475543308773623,0.001079683761903679,2.2654555454198303e-05,0.044994982417468944,0.0012039583542566945,2.380200280746681e-05,0.04499832398787762,0.0013166146398798009,2.38062132058087e-05,0.0449743968964627,0.001425005786291778,2.3140589979449838e-05,0.045012285736100395,0.0015307483841467036,2.5215725946034627e-05,0.04500041618886678,0.0016361234056874378,2.7667333348868794e-05,0.043467284649431226,0.0017358158957879203,2.901313637847864e-05,0.04475621670418757,0.0018298747777832755,2.951536418892234e-05,0.044996499535512095,0.001920163007751864,2.9705886923431932e-05,0.04500044867637358,0.0020030688097216497,2.8764516200472806e-05,0.04497500883523944,0.0020839357386790327,2.738583099339516e-05,0.04910093436466314,0.003679622973786908,4.69700020485494e-05,0.04514977485232402,0.08350346139515906,0.016346105555270093,0.08998022550059467,0.9315107408849841,0.002463578878730779,0.08920071574648139,0.9563236379672656,7.544477810306296e-05,0.04510305269274635
16.7545,-4.982628130032638,-6.139955405586883,2.6736149102486246,0.7228248442366358,0.08842546559815004,0.6826853503230487,0.06030692908333788,-2.6384651398867947,0.30458215568740926,-5.257715007656481,-2.5029963567410003,-2.58228110058151,-0.19022302009254516,32.2307793646587,-0.7826251795665067,-7.020229473830777,-0.5099316362884584,0.5012159374410209,-0.10283043183432748,6.876958496615757,6.8792558398775565,6.8780582851679295,6.879257176588497,0.00018124197846921232,5.6073372116452986e-06,0.04497284063354215,0.00042156161513544224,1.0375675077490187e-05,0.044998929516809845,0.0006120633734886329,1.467525677210402e-05,0.0449972668107872,0.0007799248689252291,1.882077346767925e-05,0.043867654918376006,0.0009257631079494975,2.1190474906686163e-05,0.04472989904941196,0.0010571900228089368,2.2493739094742158e-05,0.044995016403214357,0.0011803266908994032,2.3631663357291506e-05,0.04499826122331724,0.0012929281466775105,2.3686493202290457e-05,0.04497488520632281,0.001401960013170251,2.304577312152697e-05,0.045012188650753245,0.0015056687898384602,2.5079594308243387e-05,0.045000433210003875,0.00160866856959508,2.745483609235795e-05,0.04386831800545247,0.0017070373145307816,2.8778581257138614e-05,0.044730672571615386,0.00180060325429172,2.9271523491555353e-05,0.04499651390627209,0.0018907021280649135,2.9460879686950443e-05,0.045000324778218005,0.0019744613871726913,2.8607422548958475e-05,0.04497549413207717,0.0020566469845547442,2.7288754124288525e-05,0.04907326776494472,0.003632999771025901,4.662320276100698e-05,0.04514777422824821,0.07167620276322763,0.011827258631931419,0.0899622280869364,0.9287891068942034,0.002721633990780738,0.08934399384679255,0.9562487469491693,7.489101809639408e-05,0.04510167155930569
16.7767,-5.033236896161242,-6.1334457826311475,2.5551209950529894,0.7443498617876626,0.06851414471811375,0.6599894284671046,0.07519362425259535,-1.9232188742575391,0.2872146036732572,-5.413503760333175,-2.514312456002983,-2.57115841491907,-0.19250497181113108,31.977761179913816,0.6112591984020607,-4.86170438727745,-0.40837196301144113,0.40349144701037665,-0.03351192455366832,6.878477192598816,6.879253009964938,6.8788946823090065,6.8792582703777105,0.00017570030189702766,5.541676572184679e-06,0.04497326046908684,0.0004112454711130023,1.0316144022439944e-05,0.044998923073648785,0.0005974790049716924,1.4584368516940443e-05,0.04499727765373397,0.0007612655201771997,1.8659348748029328e-05,0.04412283062644133,0.0009047317944699678,2.1031313479529653e-05,0.04469886661482676,0.0010348423839794088,2.2347638829527866e-05,0.0449950317521445,0.0011568467692561904,2.347992164321281e-05,0.04499820316436815,0.001269341547618225,2.3586599059285363e-05,0.04497530353759929,0.001378984174467787,2.2975838702464198e-05,0.04501210074939876,0.0014806945202194281,2.4974269619032028e-05,0.045000441475112576,0.0015813934642828278,2.727510531225206e-05,0.04412357685996361,0.0016784575527890393,2.8579761741742385e-05,0.04469963212936771,0.0017715349545103843,2.9068299781335904e-05,0.044996513654675496,0.0018614424708026758,2.9259657262237883e-05,0.04500021983112643,0.0019459752927370867,2.8486094435604828e-05,0.04497591126497479,0.002029424408831978,2.72225757227663e-05,0.04905471131887621,0.0035866222623458914,4.6377508680009966e-05,0.04514640393555599,0.06262703226531136,0.009049170497916283,0.08993549080183377,0.9257529659151363,0.0030361409790670224,0.08947206891272198,0.9561742271067954,7.45198423737731e-05,0.04510075589688262
16.7989,-5.068027306904369,-6.126979117075402,2.4337028718268057,0.7646219213080561,0.04838989665399792,0.6363154216341345,0.0900302786550173,-1.213587437538487,0.30077930386378376,-5.521391809463208,-2.5233748034636805,-2.562204372963635,-0.19324864848800793,31.520420545384372,2.018554665462729,-2.7458048863366837,-0.38857405171182385,0.387914152740245,-0.017870891081790862,6.8788030250769125,6.8792475009242136,6.879095804492289,6.879258938941769,0.00017022390115095776,5.4764007460698994e-06,0.04497360630060605,0.0004009849511443237,1.026051996867861e-05,0.04499891328723725,0.000582978656056573,1.4500348915119292e-05,0.044997277974548,0.0007427596224988825,1.8505897678317256e-05,0.04429500512579633,0.0008838495129816305,2.0882281488337282e-05,0.044660499315090675,0.0010126260648597664,2.221631911964247e-05,0.04499502852410408,0.0011335000365617597,2.3346732694430857e-05,0.04499814878514701,0.001245834856273799,2.3506691344426122e-05,0.04497564966171455,0.0013560526269266646,2.293154754112232e-05,0.045012022557982506,0.00145579488372922,2.4899636490208195e-05,0.04500044134058753,0.0015542656116408996,2.7127852641928314e-05,0.04429579804688919,0.0016500416996040885,2.8415853184950896e-05,0.04466125850173215,0.0017426303576744458,2.8904596835938506e-05,0.044996498579334604,0.001832342259647457,2.9100211155218625e-05,0.04500013086981667,0.0019175752899456926,2.8400002791393885e-05,0.04497625790388928,0.0020022362205758125,2.7188188256165703e-05,0.0490454734106744,0.003540391449585644,4.62308127602475e-05,0.0451456433791859,0.05541186824355604,0.007215164021755315,0.08989856807850986,0.9223266573422717,0.003426308572864674,0.08958490918923767,0.9560998960344483,7.43310723470877e-05,0.04510029949239937
16.8211,-5.087174364568869,-6.11986525946367,2.3104135710517224,0.7836165507371836,0.02810059645279568,0.611691490227046,0.10478554357743905,-0.5141050318827786,0.3455738671632312,-5.5823250766634525,-2.531997807464386,-2.5535960130480064,-0.1936452286626634,30.863427760326065,3.429586596903379,-0.685721811476655,-0.3783402874215963,0.3838698787833601,-0.011652481565475829,6.878928417937271,6.879234985008411,6.879169741138502,6.879259358440588,0.00016481240531864916,5.411495832308579e-06,0.04497387719895749,0.00039077623964572163,1.0208711498602044e-05,0.04499890008680004,0.0005685557907301606,1.442286532641234e-05,0.044997268046186846,0.0007243991874691765,1.8360435029706045e-05,0.04441683274728921,0.000863106270851594,2.0743242130036593e-05,0.044612171297227804,0.0009905264232768483,2.209964158291823e-05,0.04499500686325898,0.0011102680252584784,2.323201130328112e-05,0.044998097136506265,0.0012223879831915775,2.344687308222144e-05,0.04497592262762344,0.0013331393101568005,2.2913316769864207e-05,0.045011954163794415,0.0014309396719325515,2.4855211796668706e-05,0.04500043315300788,0.0015272529164098722,2.701269523102752e-05,0.044417656015151664,0.001621755573010322,2.8286126593766513e-05,0.044612925237732984,0.0017138511261596424,2.877923151480345e-05,0.04499646859308462,0.0018033613625394395,2.8980897108017555e-05,0.045000055423587634,0.0018892265730293192,2.834871691637331e-05,0.044976533019110906,0.0019750500567244107,2.718616385140197e-05,0.04904569617038215,0.003494210891445298,4.61805581403455e-05,0.045145473131832176,0.04947558370466897,0.005936284538887065,0.08985023927920538,0.918406816727051,0.003919840615220606,0.08968249119636407,0.9560255723062642,7.432372818417665e-05,0.045100297128372976
16.8433,-5.090952597815578,-6.111409873367123,2.1862818888147344,0.8013050629314964,0.007680288117042994,0.586155655608042,0.11943110191805045,0.17079778105685728,0.4216812109644494,-5.597542206828694,-2.5403937098610907,-2.5450774012520903,-0.1939038135957401,30.011273014535742,4.835107587338511,1.305381166481964,-0.367091203021734,0.3860000573843532,-0.007622080003391851,6.8789951060215895,6.879198253724242,6.8792036178611955,6.879259620878658,0.00015946546184226129,5.346943476387863e-06,0.04497407240446511,0.0003806156543214792,1.0160585324242386e-05,0.04499888339963414,0.0005542042575653042,1.4351533164856344e-05,0.04499724809605755,0.0007061762983669194,1.822288910225704e-05,0.04450644608611613,0.0008424922286430378,2.0614042208556067e-05,0.044550001463133,0.0009685290221618624,2.1997401114985824e-05,0.044994966812079464,0.001087132350735723,2.313567452275552e-05,0.04499804732594181,0.001198980748293197,2.340723489838044e-05,0.04497612165719621,0.0013102178030563053,2.292150710049523e-05,0.04501189547167675,0.0014060991720151578,2.484049991739364e-05,0.04500041720270736,0.0015003236680503791,2.6929248359493188e-05,0.04450729226391463,0.0015935656136916298,2.818995931869206e-05,0.04455075027572909,0.0016851599440662302,2.8691182093412096e-05,0.044996423541927316,0.0017744609135953748,2.890044894406484e-05,0.04499999140982391,0.0018608946139567688,2.833195907255038e-05,0.04497673577378334,0.0019478329937120552,2.7217063012355466e-05,0.049055548304029306,0.0034479862619770686,4.622462946822984e-05,0.04514588011351866,0.04447035803147877,0.005005225673190205,0.0897894899472516,0.9138486887049297,0.0045581280221213055,0.08976496182579127,0.9559510744803517,7.449782591252682e-05,0.045100749089404236
16.8655,-5.079733803661256,-6.100919063638211,2.0623058799549354,0.8176598335632024,-0.01283850897854532,0.5597490918442898,0.13393862325298878,0.8367900832462288,0.5289790397458283,-5.568573965198994,-2.5485399792744374,-2.5365115178009576,-0.19407295825703028,28.96948375809048,6.225879507527096,3.2145919786825714,-0.3345140850373234,0.4093435507272495,-0.000400621548462608,6.879044272822469,6.879019533980307,6.87922142068021,6.87925978065502,0.0001541827407578697,5.282721084391587e-06,0.044974191101217545,0.00037049968600928247,1.0115968312196819e-05,0.044998863150025284,0.0005399183354623173,1.4285922102986992e-05,0.04499721831138243,0.0006880831583167498,1.8093140050169603e-05,0.04457452155513256,0.0008219977176560816,2.049451098695621e-05,0.04446805713380903,0.0009466196857448451,2.1909336417017355e-05,0.04499490830782573,0.0010640746991153235,2.3057651620399494e-05,0.044997998511498126,0.0011755928841082803,2.338786418491683e-05,0.04497624591977455,0.0012872613694255544,2.2956433630750924e-05,0.04501184621250607,0.0013812441733796448,2.48549986355132e-05,0.04500039373161343,0.0014734465013460014,2.6877166704377794e-05,0.044575387515418646,0.0015654387737014158,2.8126839990214197e-05,0.04446879925166551,0.0016565203611452965,2.8639582920933658e-05,0.044996363199172294,0.0017456029679899891,2.88579456053856e-05,0.044999937060174786,0.0018325450086718554,2.8349605284913305e-05,0.04497686529699655,0.0019205515445776598,2.728144913439561e-05,0.04907523119230069,0.003401624955468177,4.6361306508891285e-05,0.045146857064322525,0.0401670764483595,0.004303281583119273,0.08971545956438122,0.9084433565349332,0.005405332169996495,0.08983273339117502,0.9558762200626544,7.485441769726118e-05,0.0451016612793889
16.8877,-5.0539845846215234,-6.08770392124425,1.9394464384697123,0.8326538584477863,-0.03342109844177853,0.5325176512837766,0.14827867196777642,1.479663618532241,0.6671400509219729,-5.4972376539587025,-2.5559633166817135,-2.527427609444149,-0.19408184861190586,27.74013333960346,7.588563826562896,5.022815617942344,0.784365187940455,1.5052652927255261,0.2181868194842696,6.8790906859981815,6.8716441184753405,6.879231661068605,6.87925987672898,0.00014896393872764594,5.218802030223757e-06,0.0449742322345851,0.0003604250365800732,1.0074649429209188e-05,0.04499883925857411,0.0005256927733376219,1.4225562124695409e-05,0.044997178845301244,0.0006701121189223686,1.7971039394381198e-05,0.04462766412485956,0.0008016132614839464,2.0384456172135144e-05,0.044356911938796845,0.0009247845472272324,2.183513851761273e-05,0.04499483118010824,0.001041076805849568,2.299789326575569e-05,0.044997949895573444,0.0011522040306846952,2.3388853423585202e-05,0.044976294349989655,0.001264242996842505,2.30183725830494e-05,0.045011805946477086,0.0013563459726619136,2.4898200717731377e-05,0.04500036294127808,0.0014465903348909184,2.6856166455082904e-05,0.044628548990475574,0.0015373424031205195,2.8096370580896268e-05,0.04435764261253038,0.0016278966460842761,2.8623715061020405e-05,0.04499628726007631,0.0017167501792229559,2.8852788767033318e-05,0.04499989086473721,0.0018041433220581085,2.8401686613746848e-05,0.04497692050037913,0.0018931716448046753,2.7379899772984588e-05,0.049104983989144854,0.003355035744300564,4.658921116761302e-05,0.04514840205040761,0.036408613925261256,0.0037584625230982454,0.08962737329393246,0.9018780348379806,0.006565321696952685,0.08988654853065438,0.9558008244420457,7.539562060870634e-05,0.04510304539402999
16.9099,-5.014264762597988,-6.071085812963114,1.818619757784364,0.84619828316319,-0.053925638005907855,0.5046463901607877,0.1623685415631627,2.0952561412797617,0.8355409411713062,-5.385774320322507,-2.5385571514377183,-2.4940236582947763,-0.18923997662116007,26.185604323824553,8.746124907274126,6.456661926599398,41.65851270704024,41.991897853711905,8.196334574183524,6.879133699711664,6.600436334857635,6.879237955270799,6.879259944602588,0.00014380878290353125,5.155155824114677e-06,0.04497419437408992,0.00035038865545973036,1.0036381120342886e-05,0.044998811642295904,0.000511522824564447,1.4169948773174811e-05,0.04499712982454557,0.0006522556977270157,1.7856421195352975e-05,0.044670134773645453,0.0007813296080944796,2.02836533894668e-05,0.04420090165050059,0.0009030100910388393,2.1774456188392985e-05,0.044994735151310715,0.001018120426718514,2.295637913105374e-05,0.04499790071961038,0.0011287937235702548,2.34103071144406e-05,0.04497626551103234,0.0012411354364233018,2.3107560419203344e-05,0.04501177405839464,0.0013313763852940267,2.4969587367886728e-05,0.045000325001070436,0.0014197242942243205,2.6866040666597643e-05,0.04467103892509277,0.001509244140371732,2.8098262748787545e-05,0.04420160963292699,0.0015992536557371975,2.864299034707852e-05,0.044996195338707946,0.001687865490131887,2.888468909106871e-05,0.044999851531034404,0.001775654931655469,2.8488390402639703e-05,0.04497689994043288,0.001865658633860685,2.751301094399032e-05,0.04914508667416317,0.003308128505081303,4.690723921926091e-05,0.04515051793284124,0.03308360585425018,0.003325008071011076,0.0895244635830198,0.8936628055341533,0.008215229303827199,0.08992751010384774,0.9557246998255087,7.612461653699354e-05,0.045104919109018725
16.932,-4.961272321998873,-6.050433776591683,1.700637113936957,0.8560412439469508,-0.0702994646096067,0.4815553596470278,0.17420343564295612,2.676351481667263,1.0296297377181929,-5.24249192310891,-1.6140962406956385,-1.5621644628734672,-0.007351799804037142,25.4025957920914,9.727819472336893,7.725228171574927,1.3224490143050605,1.3541979411138203,0.2591971977956212,6.8791691077754535,6.870338400863805,6.8792420097011915,6.87926001188779,0.0001387170357756606,5.091747127870662e-06,0.044974076185077656,0.00034038779653378093,1.000085892594943e-05,0.04499878023089806,0.0004974043019520976,1.4118522612349497e-05,0.04499707139239948,0.0006345065917725823,1.77491059544334e-05,0.04470480232765068,0.0007611377860782489,2.0191822016230695e-05,0.043972558675275095,0.0008812832400018408,2.172685103699844e-05,0.04499461992167142,0.000995187357979352,2.293306873916216e-05,0.044997850291707595,0.001105341403390462,2.3452320179792816e-05,0.04497615806900789,0.0012179113954329881,2.3224040990313635e-05,0.045011749624075274,0.0013063078904805442,2.5068494813482334e-05,0.04500028007588642,0.0013928176276452589,2.6906666579061787e-05,0.044705726899180315,0.001481111817294348,2.813232307738369e-05,0.043973218261070035,0.0015705568264207136,2.8696829316483797e-05,0.0449960870465786,0.0016589119330983647,2.895355703352248e-05,0.044999817978877234,0.0017470449123064167,2.8610019349052256e-05,0.04497680229325983,0.0018379773943665626,2.7681239494122455e-05,0.04919581490295337,0.00326081435656651,4.7314148514792974e-05,0.045153209716837006,0.030111141064345835,0.002972464789904341,0.08940580443216015,0.8829852947397655,0.01067751079438782,0.08995707652002144,0.955647654988507,7.70448370016446e-05,0.04510730424290748
16.9542,-4.895585252448503,-6.0252223929389634,1.5861609585287306,0.8628071682320336,-0.0825025011295296,0.46362026329078826,0.1838597472895096,3.2400707629175756,1.245503715557332,-5.07105825908428,-1.5847492395491523,-1.5321129084463798,-0.0015998499151626913,24.387450248014378,10.490175806311438,8.642596191222175,5.591758233458624,5.584057436826766,1.0934185061118296,6.879197833404958,6.8420060688176285,6.879244545192274,6.879260080571801,0.00013368849800462267,5.028537771037919e-06,0.04497387545559061,0.0003304200103472634,9.967786186517514e-06,0.04499874492328522,0.00048333350012233224,1.4070801829765354e-05,0.04499700354707512,0.0006168576839077001,1.7648907864882292e-05,0.0447336485603869,0.0007410292162434362,2.010856983481277e-05,0.043620234462877,0.0008595912603041626,2.1691979697678387e-05,0.044994484865644606,0.0009722594621814803,2.2927895797871498e-05,0.044997797993720674,0.0010818263730925255,2.3515030297936548e-05,0.044975969817427616,0.001194543322637695,2.336807279529317e-05,0.04501173174886499,0.0012811132037997203,2.5194686680824042e-05,0.04500022822934686,0.001365839592991946,2.6978034653312878e-05,0.04473459517116402,0.0014529133998449303,2.8198417449417715e-05,0.043620784262203206,0.0015417718257998954,2.878500062081831e-05,0.044995961690231595,0.0016298524524012833,2.9059480697081492e-05,0.04499978933027731,0.0017182778424281735,2.876706987824326e-05,0.04497662537784089,0.0018100920457965648,2.7885348569997845e-05,0.04925757369310402,0.003213004222066971,4.781013449953934e-05,0.045156494395632005,0.027431157012532025,0.0026799840518138113,0.08927019929973694,0.8683914033350858,0.014593891404679676,0.0899770218063895,0.9555694921075607,7.816288094633322e-05,0.045110234667652314
16.9764,-4.817638114678564,-5.995030219696633,1.4757187360513513,0.8687153345741119,-0.0940042361038632,0.44632366380406235,0.1930882845168383,3.781262538665883,1.4782954512572073,-4.879266910163582,-1.4606602701347673,-1.4081948305258365,0.022664642557021955,23.407154824646685,11.173804525851368,9.451842596398468,8.733405337983509,8.664672883903474,1.704197169992236,6.879218384872442,6.82126153934599,6.879246006479926,6.879260148226643,0.00012872301109521074,4.965486909411942e-06,0.044973588949832735,0.00032048313201564265,9.93687833162072e-06,0.04499870558224933,0.000469307113348423,1.402638677390924e-05,0.044996926127279076,0.0005993020444774359,1.755563943026419e-05,0.0447580825747158,0.00072099597544191,2.003324080152632e-05,0.043039638374654916,0.0008379216582691285,2.1669602035034132e-05,0.04499432898704754,0.0009493186861004865,2.294077608099379e-05,0.04499774327925844,0.0010582277456189862,2.359862747353927e-05,0.044975697531140585,0.0011710031524674435,2.354017017025152e-05,0.045011719584413926,0.001255764819273969,2.534838452575146e-05,0.04500016940851503,0.00133875932843151,2.7080264560435684e-05,0.044759053184352235,0.0014246170806425558,2.8296319202374695e-05,0.043039917749028454,0.001512864199479061,2.8907626320834412e-05,0.0449958182228063,0.0016006497238881894,2.920272851309386e-05,0.04499976489544924,0.0016893175947822524,2.8960247645921016e-05,0.04497636601018843,0.0017819655822397962,2.8126463556768493e-05,0.04933091887477981,0.0031646072513602823,4.8396970706688535e-05,0.045160402313913474,0.024998307222731095,0.002432849789800929,0.08911601100184378,0.8470026491706776,0.021388754164408226,0.08998930595437452,0.9554900031519745,7.948895558611048e-05,0.04511375834431217
