t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19,mu_20,nu_20,tau_20,mu_21,nu_21,tau_21 
21.5984,-31.192458144583842,35.269500907547894,4.399181156321791,-0.6562265427922356,-0.6713291162852774,-0.32669013492179816,-0.24311463666916577,-13.68317192866138,11.421339464593256,13.292538799107273,0.3102368252405158,0.09665404663206908,0.270745782522112,24.46435210076598,-23.345350789984398,-12.168172807934024,-0.05284684288178548,0.02893051248996296,0.005814637724918855,6.879245071575174,6.879260992508781,6.879260766004079,6.879047151041798,0.00011495371786192203,1.7011602514568373e-06,0.04499878009895262,0.0002055173714614162,2.18804258270691e-06,0.04499927461396775,0.00027040318449433946,2.5385710927819913e-06,0.044997684686089556,0.0003239874721644908,2.6719729018705545e-06,0.044999199427536746,0.0003701780395224452,2.5280335200512936e-06,0.04500014573756387,0.0004168512523161551,2.4588173465023038e-06,0.04500039111427825,0.0004668079829877125,2.6654829603129145e-06,0.044999473359674705,0.0005164556416497087,2.915494922570388e-06,0.04499809981938213,0.0005606532360099168,2.919241383172591e-06,0.04499997119030042,0.0005997468270190329,2.8201697059388084e-06,0.04500041229693606,0.00063983761748631,2.912492081039675e-06,0.04499826642094611,0.0006790423794451691,2.9348678582955956e-06,0.044999724083385595,0.0007163077018918425,2.7598204867302964e-06,0.04500496134790575,0.0007582630446723082,2.687477337697029e-06,0.04500315462422048,0.0008112722615423031,2.9344110441721057e-06,0.04500063507559566,0.0008741997920034501,3.455290371449744e-06,0.044999542780487206,0.0009459328226390309,4.28968346615964e-06,0.045031391920160826,0.0010998507255815214,3.3641353136775605e-06,0.045081526562332816,0.0018758757857563059,3.3111052308678103e-06,0.045000293795831044,0.0025631719225993085,4.574101498267409e-06,0.045017783206658314,0.004000036620792731,3.780119510545695e-06,0.04532076540315455,0.9663975743984028,2.70971181381118e-06,0.04500171307645265
21.6312,-31.629064993061085,35.6323469356671,4.8296194374496455,-0.6511931769259505,-0.6757160524022117,-0.325977550382233,-0.24544078825762627,-12.87892570289459,10.65387952186872,12.892519742197418,0.30849952707883527,0.09760511434821854,0.2709369341383578,24.498779908884874,-23.27080415096868,-12.519206722083995,-0.06090030980865442,0.02097098452952581,0.007313629594447183,6.879244374438362,6.879261089843041,6.879260841424798,6.878995468573932,0.00011328099520762948,1.6727226542925642e-06,0.04499891368623378,0.0002033725994974494,2.1447719639668473e-06,0.04499939854239391,0.00026791962536800134,2.483559126338055e-06,0.04499814155442538,0.00032137597537097625,2.611496793514465e-06,0.04499925356226497,0.0003677105370644843,2.4675024579607518e-06,0.045000160491040886,0.0004144500464378408,2.4012058783143165e-06,0.04500040365168896,0.00046420346679934446,2.604516188368076e-06,0.044999642004823155,0.0005136048973261309,2.850744323577602e-06,0.04499840414450045,0.0005577990540002174,2.8541820096994976e-06,0.04500003346067596,0.0005969915411520472,2.755285866985793e-06,0.0450004699648471,0.0006369944680856486,2.8431494006613595e-06,0.044998688923738026,0.0006761788333786876,2.8635460664813373e-06,0.04499973967226455,0.000713617519548417,2.690182343425555e-06,0.04500456469654582,0.0007556409405472926,2.622104125015711e-06,0.04500317275661509,0.0008084080474424204,2.864214099882703e-06,0.04500072159584394,0.000870827078737594,3.372713265855993e-06,0.04499967629572071,0.000941736658697694,4.196163941336878e-06,0.04502576072503146,0.0010965675041967045,3.2832213848169872e-06,0.04506253630204772,0.0018726537746457342,3.2220111105713225e-06,0.045000643894433284,0.002558737551761021,4.434370838286961e-06,0.04501697696617225,0.003996363479884699,3.6731409080317284e-06,0.0452958810400272,0.9663949377259703,2.6366724325530156e-06,0.04500154946925258
21.6641,-32.03921431086101,35.97000310911411,5.246717455601288,-0.6461439845894501,-0.6800483206423115,-0.3252481225548685,-0.24777656286601432,-12.073547690165814,9.888870240940788,12.480960723002504,0.30649747756164797,0.09829451887808373,0.2711773639267194,24.53311858182716,-23.190803316578844,-12.866834985859787,-0.10186953846859252,-0.01953776108261509,0.015172121934299655,6.879241592316535,6.879261178170474,6.879260925126053,6.878725501783698,0.00011163514626727902,1.6458489403504494e-06,0.0449990332513678,0.00020126777916985018,2.104820327599231e-06,0.04499950444711067,0.0002654866615013303,2.432963866671114e-06,0.044998534866859126,0.0003188199684416021,2.55600692937413e-06,0.044999311379483486,0.0003652983209970505,2.4122160674337473e-06,0.0450001728692027,0.0004121013694376967,2.3486770001441003e-06,0.045000415842405925,0.0004616545731623789,2.548893636965522e-06,0.044999778287636565,0.0005108133230309978,2.7915742951331258e-06,0.044998686830414296,0.0005550042442011173,2.794809799100212e-06,0.04500008969597083,0.0005942954013958773,2.6961397561697726e-06,0.04500051911572018,0.0006342144998028776,2.7799682827709707e-06,0.0449990507870365,0.000673380259815855,2.7985735628321855e-06,0.04499976164416716,0.0007109906574507861,2.626862097630584e-06,0.045004072884625095,0.0007530782135590601,2.562726988232535e-06,0.04500317103652881,0.0008056075961200307,2.8004513223898125e-06,0.04500077600760137,0.0008675294214837486,3.297657253845634e-06,0.0449998135593218,0.0009376258283596759,4.110830338017845e-06,0.0450218445951081,0.0010933578020599017,3.209702136802482e-06,0.04504770248284405,0.0018695124794177803,3.1412952279535173e-06,0.045000918293989146,0.0025544294947410662,4.308057019954428e-06,0.04501581773399852,0.003992787366580385,3.5761133043147137e-06,0.045268209093840876,0.9663923672870718,2.5704388983047623e-06,0.0450014096245774
21.697,-32.42286889588664,36.28255300517935,5.650097589626155,-0.6410921844592956,-0.684321559915121,-0.3244883704556464,-0.25011896155757307,-11.267040820723485,9.126490924168506,12.057973699584956,0.30314859705598335,0.0976522304354589,0.27167613543525043,24.566134586786237,-23.10650940423575,-13.209053058798261,-0.22080457019596386,-0.1380735921003774,0.03825308982992737,6.879236149765021,6.879261255266198,6.879261007652824,6.877935324478531,0.00011001466254268947,1.6204837245895553e-06,0.04499914416110319,0.0001991997684071559,2.0680107626942403e-06,0.04499959623902183,0.00026310013235658565,2.3865291447445252e-06,0.0449988581472547,0.0003163147718513893,2.5051965902129312e-06,0.04499937245922738,0.0003629365162849408,2.36180471210966e-06,0.045000183217919446,0.00040980050121679223,2.3008682209044416e-06,0.045000427072872114,0.00045915631923798344,2.498253924395361e-06,0.04499989049420883,0.0005080756884080896,2.737634622908279e-06,0.04499895528490036,0.0005522634844316793,2.7407597694378425e-06,0.04500014416074942,0.0005916530575059241,2.6423438899531822e-06,0.04500056214595105,0.0006314919799861115,2.7225198167660978e-06,0.04499934513860206,0.0006706407607672926,2.739499048562682e-06,0.04499978921325396,0.0007084212801115845,2.5693773392017975e-06,0.04500352906168212,0.0007505693170594989,2.5088964995612626e-06,0.045003133808097985,0.0008028649369323461,2.7426591876844504e-06,0.04500080801560166,0.0008642998122257931,3.2296092579554354e-06,0.04499995954497611,0.0009335926266200464,4.033201739629811e-06,0.04501892637611689,0.0010902147353008278,3.143066759074014e-06,0.045036081658660104,0.0018664442008502584,3.068278567522787e-06,0.04500109145412826,0.00255023549430873,4.194000432336115e-06,0.04501438818585964,0.003989299155320662,3.4882112597230343e-06,0.04523955094750013,0.9663898568424569,2.5104446149433478e-06,0.0450012891309739
21.7299,-32.77999220916993,36.570085610518895,6.039386790860897,-0.6360800124429089,-0.6885219881539342,-0.32365433138971433,-0.25245789869993407,-10.459448576231416,8.36688270309407,11.623736527689479,0.29588982145135156,0.0931131703014562,0.27293367550796194,24.596028924820317,-23.021458100341697,-13.541663200613423,-0.35715319018111913,-0.274084650605301,0.06463440750368997,6.87922624726677,6.879261322652298,6.879261083737885,6.877028461311139,0.00010841809060832621,1.5965719343632847e-06,0.044999247305878336,0.0001971655875921214,2.034180815034501e-06,0.04499967494406411,0.00026075611086875613,2.344021487829459e-06,0.044999114277305824,0.00031385598360304226,2.4587882483468035e-06,0.04499943564278138,0.0003606205764177287,2.3159398672121542e-06,0.045000191543229415,0.00040754304210800785,2.257459108784411e-06,0.04500043635987107,0.0004567040432007231,2.4522760372604067e-06,0.04499998227522778,0.0005053870765674969,2.6886118405927678e-06,0.04499920571504333,0.0005495717781979386,2.691706233740813e-06,0.04500019667842374,0.0005890595031498017,2.593554356122285e-06,0.045000598190004036,0.0006288215562201941,2.6704237659176577e-06,0.04499957443629941,0.0006679548378483527,2.6859229189399943e-06,0.044999821147471766,0.0007059039759642332,2.517304147351469e-06,0.04500298564987685,0.0007481090987085727,2.460218350925957e-06,0.045003054103415964,0.0008001745072145327,2.690429717813378e-06,0.04500082278998842,0.0008611316976648727,3.168114560920374e-06,0.04500010746248733,0.0009296297794716525,3.962847148393983e-06,0.04501665543219428,0.0010871318719644426,3.0828633363851066e-06,0.04502718810225945,0.0018634418329077215,3.0023679425361327e-06,0.04500116707248218,0.0025461443028078103,4.0911915009203114e-06,0.04501279671970982,0.003985890441075996,3.408714244665126e-06,0.04521180859439237,0.9663874006469899,2.456195466891847e-06,0.045001185279013936
21.7627,-33.11055003075535,36.83269277579858,6.414219969569935,-0.6311751602744796,-0.6926286018317775,-0.3226760353927365,-0.2547767153946587,-9.650873579020752,7.610070476365678,11.178565060452568,0.28414869280667593,0.08410285419408538,0.2750584805334704,24.619970033986398,-22.939810232688828,-13.859356099109357,-0.5305678533582635,-0.4462987691697926,0.09795409492005952,6.87920759776516,6.8792613830355815,6.879261151128569,6.875876937041561,0.00010684403145826657,1.5740591500596448e-06,0.04499934013786304,0.00019516240583100338,2.0031817611181034e-06,0.044999740662256066,0.000258450882056295,2.305228812461343e-06,0.04499931129018293,0.0003114394520757197,2.4165315273226672e-06,0.04499949897092583,0.0003583462465284945,2.2743298892341846e-06,0.04500019780740044,0.000405324875441515,2.218166666492819e-06,0.04500044296203394,0.00045429336784995106,2.410675350772021e-06,0.04500005511566255,0.0005027428503492274,2.6442262182693773e-06,0.044999423373829596,0.0005469244187821417,2.647359415796929e-06,0.04500024355702193,0.0005865100366122813,2.5494665375206465e-06,0.04500062537617172,0.0006261982125643106,2.6233436558835176e-06,0.04499974624672049,0.0006653173459548628,2.637491893489825e-06,0.044999855472904034,0.0007034337057998055,2.4702701644276344e-06,0.04500248957509727,0.0007456927518688565,2.4163468397164245e-06,0.04500293530488479,0.0007975311028178636,2.6434043966693295e-06,0.04500082428048262,0.0008580189263214664,3.112771343406238e-06,0.04500023936397833,0.0009257303974913743,3.899381980277905e-06,0.04501485219042238,0.0010841031789818514,3.0286929825911448e-06,0.04502062243705431,0.0018604987875927691,2.9430453149526337e-06,0.045001171123839626,0.002542145551784295,3.998751023515237e-06,0.045011169476184894,0.003982553448111985,3.3369929640096586e-06,0.04518645095651742,0.966384993386672,2.407260317802502e-06,0.04500109596009874
21.7956,-33.41451300180781,37.0704650120627,6.774245208502063,-0.6264603030923733,-0.6966171763594222,-0.3214691880957323,-0.2570545643156131,-8.841511536781951,6.855942358708773,10.722949690449875,0.2667066942685985,0.06943113514790913,0.2782786439293117,24.635895851400225,-22.86711451527893,-14.156701578516525,-0.6083101265780897,-0.5184481882086398,0.11151145164605937,6.8791692365994495,6.879261437573808,6.879261209509838,6.8753776202616965,0.00010529113957557887,1.5528918826876652e-06,0.04499941993683567,0.00019318752794422416,1.974877886779152e-06,0.044999794891905476,0.0002561809229138012,2.2699591424936623e-06,0.044999465141661546,0.00030906125079592115,2.378201279798523e-06,0.04499956467847028,0.00035610953022443816,2.236716304056289e-06,0.04500020302893275,0.00040314213408666776,2.1827413548472402e-06,0.045000447107220655,0.00045192016767224883,2.3732001777022967e-06,0.04500011296612985,0.0005001386212389982,2.604229110229326e-06,0.04499959988899739,0.0005443169562890296,2.6074624931120466e-06,0.04500028100862366,0.0005840002252022921,2.5098114099892814e-06,0.04500064362010805,0.0006236172300541328,2.580982510177649e-06,0.04499987618292684,0.0006627234515947383,2.5938943601247884e-06,0.04499989413990367,0.0007010057571061551,2.4279486936506403e-06,0.04500205095055375,0.0007433157725202198,2.3769793486364583e-06,0.04500276751349964,0.0007949298338259671,2.6012689918963064e-06,0.045000816501516674,0.0008549557003641843,3.0632259572821088e-06,0.04500034378248026,0.0009218879325274542,3.842464963920183e-06,0.04501340971700889,0.0010811229742018885,2.980204779962346e-06,0.045015835634921515,0.0018576089287910237,2.889858801745929e-06,0.04500113244916593,0.0025382296380732534,3.9159137110417515e-06,0.045009494502617174,0.003979280950228254,3.2724978837320093e-06,0.04516227730249011,0.9663826301236417,2.3632630305576753e-06,0.045001018273805295
21.8285,-33.69185937540474,37.28348609296957,7.1191297633672965,-0.6220031122214913,-0.700469361568092,-0.3199672335803081,-0.2592745401689917,-8.031625945891848,6.104204055264625,10.257559322990595,0.24670897998697525,0.05238756101584068,0.2819444947046245,24.64358097088123,-22.80614721804151,-14.431858953806508,-0.4873969140259998,-0.37576709843276457,0.08294751938427576,6.879077485692339,6.879261487107798,6.87926125978762,6.876257041246215,0.00010375812178663681,1.5330177889420596e-06,0.04499948824923596,0.0001912383821512397,1.949145792984489e-06,0.04499984067636987,0.0002539428835219391,2.238039391862125e-06,0.04499958834943586,0.000306717654975168,2.3435958207532113e-06,0.044999631046742726,0.00035390665963699116,2.20287058744718e-06,0.0450002077830007,0.00040099117038518167,2.1509637014860806e-06,0.045000448839689455,0.0004495805388700353,2.3396288022135456e-06,0.04500015908184616,0.0004975702205992586,2.568400639739452e-06,0.044999737463642796,0.0005417451672526585,2.5717890363713974e-06,0.045000309650621066,0.0005815258728344678,2.474352367824238e-06,0.04500065400557588,0.0006210741508730757,2.5430791810570367e-06,0.04499997653993199,0.0006601685952211683,2.5548563735696774e-06,0.044999935107635454,0.0006986157034037888,2.3900537023660857e-06,0.04500167907091136,0.0007409739208235399,2.3418516966798906e-06,0.04500254990338567,0.0007923660846475806,2.563749178386718e-06,0.04500080153102971,0.0008519365314909782,3.0191688732061626e-06,0.04500041984016078,0.0009180961370876758,3.7917954397784228e-06,0.04501222817066559,0.0010781858827480627,2.9370914538260884e-06,0.04501224438310479,0.0018547665136612432,2.8424151297804534e-06,0.04500107041627134,0.002534387623632681,3.8420144405721145e-06,0.04500788111557019,0.003976066200586107,3.214749642146682e-06,0.045138981288922624,0.9663803062478536,2.323875787948895e-06,0.0450009498193856
21.8613,-33.942576479614324,37.47182821406927,7.448564383890372,-0.6177928063996247,-0.7041896541980501,-0.3181890114563132,-0.26144267957579875,-7.2214877127771855,5.354470003496403,9.783123374448383,0.2306861919343328,0.04003451485965709,0.28467132879885065,24.643981632321477,-22.753011838079328,-14.68783392459254,-0.42364451466075553,-0.22687751864216069,0.053240144121999546,6.87877865482361,6.879261532390694,6.879261303470952,6.876968263879278,0.0001022437359645215,1.5143858221153137e-06,0.0449995462750894,0.00018931250840999704,1.9258737412426614e-06,0.04499987946869323,0.0002517335692814435,2.209314240495599e-06,0.04499968690918241,0.0003044051196345115,2.312535340656471e-06,0.0449996944907356,0.00035173406821530106,2.172591421690073e-06,0.045000212070812035,0.0003988685289399985,2.122641445183271e-06,0.04500044789726441,0.0004472707719228285,2.30976694720686e-06,0.045000194912877024,0.000495033672928847,2.53654767041167e-06,0.04499984155120871,0.0005392050264731288,2.54014077952966e-06,0.04500033011065178,0.0005790829903130638,2.4428825214037166e-06,0.04500065661496214,0.0006185647456484287,2.5094052246468786e-06,0.04500005322511132,0.0006576484569686447,2.520138252523847e-06,0.04499997475310264,0.0006962593677599913,2.3563356437975006e-06,0.04500137907878454,0.0007386631865581539,2.310734265385659e-06,0.04500230318414285,0.0007898354777881433,2.5306068594372075e-06,0.04500078087331813,0.0008489562002915173,2.9803311994607807e-06,0.04500047096857449,0.0009143490260938632,3.7471109938125854e-06,0.0450112466128648,0.001075286797044509,2.8990857035542033e-06,0.04500953622541744,0.0018519661403265386,2.8003733347048334e-06,0.045000998829999826,0.0025306111468206393,3.7764768120420687e-06,0.04500645494803717,0.003972902869499627,3.163331086477463e-06,0.04511722872121367,0.9663780174343013,2.288813552290613e-06,0.045000889201066326
21.8942,-34.16666024445624,37.63555270621001,7.762262408277659,-0.6137752892295009,-0.7077862515364464,-0.31620821265922033,-0.2635876556218406,-6.411336308234569,4.606482735318168,9.300272451199403,0.21675921358725248,0.03257609587812275,0.2864215564277302,24.640254191244907,-22.70393635228159,-14.926957089274657,-0.46018291873779604,-0.09996212118961209,0.02782364489250715,6.878221339266263,6.87926157398228,6.8792613412623655,6.877275107453865,0.00010074678971282759,1.496946251693907e-06,0.044999594905245514,0.00018740754750586102,1.9049609041359581e-06,0.04499991187880864,0.00024954992432818014,2.183644953263344e-06,0.04499976443940368,0.00030212025929803965,2.284860336471892e-06,0.04499975142463661,0.00034958836597557815,2.1457022397227785e-06,0.04500021558180458,0.00039677092194834895,2.097606991649509e-06,0.04500044427893864,0.00044498732651270645,2.283445410122058e-06,0.04500022145414325,0.0004925251711623967,2.508501766450243e-06,0.0449999183533571,0.0005366926810855783,2.5123453875503085e-06,0.04500034318728033,0.0005766677681414458,2.415222171618099e-06,0.045000651962674526,0.0006160849836077365,2.4797620406924675e-06,0.04500010994871203,0.0006551589254631872,2.4895315054571266e-06,0.04500000973009082,0.0006939327899383963,2.32657782159456e-06,0.04500114816276449,0.0007363797579481426,2.283428610011782e-06,0.04500205602003968,0.0007873338409544725,2.5016368336708463e-06,0.04500075665419576,0.0008460097189711758,2.946481320341625e-06,0.04500050230389666,0.0009106408411607678,3.708184933095513e-06,0.04501042651002415,0.0010724208402363912,2.865956808117372e-06,0.04500751932526354,0.0018492027010858097,2.7634392407286657e-06,0.04500092770056431,0.002526892343565229,3.7188032554092943e-06,0.045005292151483536,0.003969784989050512,3.1178804491175093e-06,0.04509798299272084,0.9663757596049621,2.2578293390805554e-06,0.04500083570037897
21.9271,-34.364112776158926,37.77471450387577,8.05995637509733,-0.6099273768415209,-0.7112416363062546,-0.3140836417420229,-0.2657498673473902,-5.601307440369206,3.8601087849203477,8.809560543040751,0.2016310641053935,0.0292899202068745,0.2873362367470661,24.63646005066532,-22.657000255908912,-15.149243328980305,-0.43892835946030007,-0.025224556111061537,0.012604944157370495,6.878032176055944,6.879261612281678,6.879261375611859,6.877603377321464,9.926613910312051e-05,1.480650609707091e-06,0.0449996351389017,0.00018552123089460431,1.8863166112566453e-06,0.044999938339688295,0.0002473890160925108,2.160908235669479e-06,0.04499982423024078,0.0002998598291616665,2.260430136373194e-06,0.04499979983514107,0.0003474663169074024,2.1220490681758647e-06,0.04500021801827984,0.0003946952067454818,2.0757152028670616e-06,0.045000438491732894,0.00044272680856163193,2.2605179510744222e-06,0.04500024003880327,0.0004900410538674671,2.484117294929635e-06,0.04499997425135782,0.0005342044266835127,2.4882544020655777e-06,0.04500035013486593,0.00057427655156969,2.391216571755928e-06,0.04500064165496991,0.0006136310052552786,2.4539783524576603e-06,0.04500015023728808,0.0006526960693355251,2.4628561276623103e-06,0.045000038327296446,0.0006916321966665505,2.300593271846321e-06,0.045000976770655114,0.0007341199933889194,2.2597645592230083e-06,0.04500183140416036,0.0007848571770698523,2.476663884620116e-06,0.04500073131960387,0.0008430922971148723,2.9174218563035295e-06,0.04500051952628514,0.0009069660172521483,3.674823908619484e-06,0.04500973955602966,0.0010695833325955074,2.8375076408840162e-06,0.04500604310510904,0.0018464713403491776,2.7313607366321916e-06,0.045000863016536254,0.0025232237769627877,3.668566602440998e-06,0.0450043975846223,0.003966706903493835,3.078085556677425e-06,0.04508188645819311,0.9663735288947397,2.2307102228298434e-06,0.04500078888808787
21.96,-34.53493837087289,37.88936528595603,8.341396945926501,-0.6062394912013843,-0.7145374173134991,-0.3118555713262146,-0.26796209313222974,-4.791403301874505,3.1152778215676973,8.311541150564231,0.18720164144895196,0.02846068287553603,0.2877506143166339,24.63434304585569,-22.610703401328617,-15.35562990915073,-0.34961198118658804,-0.02709245439650604,0.012469743052923697,6.8783270838494595,6.879261647664398,6.8792614076676575,6.8779028793376025,9.780068743393708e-05,1.4654516691834295e-06,0.044999668230877476,0.0001836513711371291,1.8698597574752875e-06,0.0449999597894825,0.00024524802078483424,2.1409953076764875e-06,0.044999870813274445,0.0002976207074777695,2.2391216838967363e-06,0.0449998410971045,0.00034536481814425674,2.101498763145513e-06,0.04500021967047714,0.00039263836511097623,2.0568416345056016e-06,0.045000431072919636,0.00044048594892376656,2.2408596378654047e-06,0.04500025281760702,0.00048757778389497226,2.4632699724949155e-06,0.045000015324505836,0.000531736684982583,2.4677417009296845e-06,0.0450003525033134,0.000571905817353716,2.3707342159739733e-06,0.04500062761869253,0.0006111990970290224,2.43190822625634e-06,0.045000178797063785,0.0006502561109036883,2.4399584318365827e-06,0.04500006194251284,0.000689353974423502,2.2782222430481826e-06,0.045000848392175566,0.000731880395469724,2.2395979191953693e-06,0.04500163258437833,0.00078240163655249,2.455540517362261e-06,0.04500070603887444,0.0008401993097611318,2.8929873537404544e-06,0.04500052782172393,0.0009033191510162871,3.646866235861277e-06,0.04500916225243376,0.0010667697602036851,2.813572391822553e-06,0.04500495776190914,0.0018437674163224343,2.703924026743103e-06,0.0450008059918953,0.002519598373673847,3.625403288941504e-06,0.045003705980279675,0.003963663224365055,3.0436791287794413e-06,0.04506836450232436,0.9663713216206398,2.207274099879334e-06,0.04500074782611105
21.9928,-34.6791402847754,37.979555361097454,8.606352669499044,-0.6026869328182372,-0.7176869732573102,-0.30954699061516255,-0.270226158523442,-3.981568758238521,2.3719688306918862,7.806736962501574,0.1757084240854167,0.027570039865436994,0.2881605472568274,24.633138817513576,-22.56432303025486,-15.548573407687146,-0.3031700071664057,-0.049255179814182114,0.016402251059414973,6.878547962396264,6.879261680532221,6.879261438076998,6.877990049322363,9.634938402685771e-05,1.4513034070793684e-06,0.04499969618731863,0.0001817958528701177,1.855518267011363e-06,0.04499997766658496,0.00024312420970106874,2.1238110837654586e-06,0.04499990845068517,0.00029539987899229785,2.220828485471837e-06,0.044999876964960314,0.00034328088062438267,2.0839375198742396e-06,0.045000220851748735,0.00039059748403912493,2.0408810718512993e-06,0.04500042224938829,0.0004382615834351231,2.224365488643447e-06,0.045000261809872794,0.00048513192820534546,2.4458556896267077e-06,0.04500004701033368,0.0005292859827224316,2.4507022601514226e-06,0.045000352119648084,0.0005695521519075668,2.3536654461491043e-06,0.045000610834373234,0.0006087856675837633,2.4134294452593247e-06,0.04500019984398655,0.0006478354016436053,2.4207092600831584e-06,0.04500008217287954,0.0006870946443138244,2.2593301096776437e-06,0.04500074970042033,0.0007296575868747496,2.2228085949746e-06,0.04500145461668852,0.000779963491415567,2.438145136923123e-06,0.04500068061415422,0.0008373262673043963,2.873042456735522e-06,0.0450005312750711,0.0008996949704116985,3.6241806045884367e-06,0.045008669030541855,0.0010639757454734926,2.794014730192256e-06,0.04500412696406912,0.0018410864657526897,2.680950569744567e-06,0.045000755394233205,0.002516009365896474,3.5890077773725e-06,0.045003160760175326,0.003960648789477528,3.0144348875270048e-06,0.04505677802240098,0.9663691342536354,2.1873670043520296e-06,0.045000711503900635
22.0257,-34.79672026052778,38.0453348420257,8.854607989705558,-0.5992465216124325,-0.7207159570638283,-0.30716312610333985,-0.27252632774963953,-3.1717738026568263,1.6301845578315817,7.295589909528986,0.16574194988552818,0.025950814786356306,0.2886997582874028,24.632007090220586,-22.518447856979247,-15.729640755641995,-0.32090367866323155,-0.08775691531972378,0.023559838480560643,6.87860907926062,6.8792617111882475,6.879261467269592,6.877807806303131,9.491122311868583e-05,1.4381609081718955e-06,0.044999720301917866,0.00017995262434849634,1.8432285216213876e-06,0.04499999277597037,0.0002410149363321314,2.109273368937364e-06,0.04499993942291109,0.00029319441934259926,2.2054596496987026e-06,0.0449999083005368,0.00034121161104881865,2.069269575563935e-06,0.045000221628653345,0.00038856973778692467,2.0277462522003823e-06,0.04500041229772324,0.00043605063415212215,2.2109492830008543e-06,0.04500026807935655,0.0004827001387396843,2.4317894656611727e-06,0.04500007249861288,0.0005268489316954677,2.4370510269637638e-06,0.04500035003948743,0.0005672122307048573,2.339921202709469e-06,0.04500059208482107,0.0006063872254930099,2.3984420907532793e-06,0.04500021557050116,0.0006454303991792334,2.405002464371872e-06,0.04500009973616533,0.0006848508387073727,2.2438056064516878e-06,0.04500067267227752,0.0007274482878856436,2.2092989891059462e-06,0.045001296870211115,0.0007775391109122316,2.4243805033352363e-06,0.045000655086361495,0.0008344687869585088,2.85748034588741e-06,0.045000531970849876,0.000896088305517171,3.6066648945275504e-06,0.04500824313003441,0.0010611970192891075,2.7787261843848455e-06,0.04500347645158739,0.001838424171270809,2.662294481880574e-06,0.045000710539753574,0.0025124502379994915,3.5591278969827995e-06,0.045002729512372025,0.0039576586251998625,2.9901642776650086e-06,0.04504688823282748,0.9663669633928015,2.1708608337026426e-06,0.045000679319212256
22.0586,-34.88767948681487,38.08675367381887,9.085960860291976,-0.5959180036988982,-0.7236356013782076,-0.30469410114680306,-0.274849860217899,-2.3620160517147735,0.889908395008745,6.778490410703653,0.15519249526124232,0.023065875604639168,0.28947426934331066,24.63066094552786,-22.47479497042381,-15.898972098918707,-0.3099525108164299,-0.11472667372269908,0.028454110807094493,6.878726611883138,6.879261739690872,6.879261494884456,6.877758930127905,9.34852428663335e-05,1.4259802523523193e-06,0.04499974114160987,0.00017811968952636146,1.8329348221348982e-06,0.045000005443386885,0.00023891762419202899,2.097312140102366e-06,0.04499996481157479,0.0002910014802754395,2.192939067159445e-06,0.044999935253832335,0.0003391541949122824,2.0574161365362905e-06,0.04500022194299335,0.00038655237096745,2.0173668194746366e-06,0.04500040169400615,0.0004338500915470541,2.200542605068155e-06,0.04500027210609166,0.0004802791341196815,2.4210046200028655e-06,0.045000093169099385,0.0005244222096805678,2.4267220148998137e-06,0.045000346748578085,0.0005648827986899094,2.3294320149480712e-06,0.04500057238931585,0.0006040003580897554,2.3868674032543775e-06,0.045000227047129575,0.000643037645481997,2.392753697236368e-06,0.045000114682697,0.0006826192793000711,2.2315594073018387e-06,0.045000612372756384,0.0007252492951619749,2.1989927236686584e-06,0.045001160872904865,0.0007751249383817232,2.414172530508309e-06,0.04500063013020659,0.0008316225654037803,2.8462215547286266e-06,0.04500053070187547,0.0008924940602322663,3.594245284904767e-06,0.045007875548178186,0.0010584293944310426,2.7676248580655012e-06,0.045002966690758615,0.0018357763308109243,2.647840459884558e-06,0.04500067130100742,0.0025089146768889157,3.535561110576261e-06,0.04500239318739035,0.0039546879113960464,2.970713803816997e-06,0.04503864031416225,0.9663648057413062,2.1576514952555986e-06,0.04500065095012753
